agency_code,pct_ACT WorkKeys_ALL_PART_DET,pct_ACT WorkKeys_AM7_PART_DET,pct_ACT WorkKeys_AS7_PART_DET,pct_ACT WorkKeys_BL7_PART_DET,pct_ACT WorkKeys_EDS_PART_DET,pct_ACT WorkKeys_ELS_PART_DET,pct_ACT WorkKeys_HI7_PART_DET,pct_ACT WorkKeys_MU7_PART_DET,pct_ACT WorkKeys_SWD_PART_DET,pct_ACT WorkKeys_WH7_PART_DET,pct_Biology_ALL_PART_DET,pct_Biology_AM7_PART_DET,pct_Biology_AS7_PART_DET,pct_Biology_BL7_PART_DET,pct_Biology_EDS_PART_DET,pct_Biology_ELS_PART_DET,pct_Biology_HI7_PART_DET,pct_Biology_MU7_PART_DET,pct_Biology_SWD_PART_DET,pct_Biology_WH7_PART_DET,pct_English II_ALL_PART_DET,pct_English II_AM7_PART_DET,pct_English II_AS7_PART_DET,pct_English II_BL7_PART_DET,pct_English II_EDS_PART_DET,pct_English II_ELS_PART_DET,pct_English II_HI7_PART_DET,pct_English II_MU7_PART_DET,pct_English II_SWD_PART_DET,pct_English II_WH7_PART_DET,pct_High School Math_ALL_PART_DET,pct_High School Math_AM7_PART_DET,pct_High School Math_AS7_PART_DET,pct_High School Math_BL7_PART_DET,pct_High School Math_EDS_PART_DET,pct_High School Math_ELS_PART_DET,pct_High School Math_HI7_PART_DET,pct_High School Math_MU7_PART_DET,pct_High School Math_SWD_PART_DET,pct_High School Math_WH7_PART_DET,pct_Math Grades 3-8_ALL_PART_DET,pct_Math Grades 3-8_AM7_PART_DET,pct_Math Grades 3-8_AS7_PART_DET,pct_Math Grades 3-8_BL7_PART_DET,pct_Math Grades 3-8_EDS_PART_DET,pct_Math Grades 3-8_ELS_PART_DET,pct_Math Grades 3-8_HI7_PART_DET,pct_Math Grades 3-8_MU7_PART_DET,pct_Math Grades 3-8_SWD_PART_DET,pct_Math Grades 3-8_WH7_PART_DET,pct_Reading Grades 3-8_ALL_PART_DET,pct_Reading Grades 3-8_AM7_PART_DET,pct_Reading Grades 3-8_AS7_PART_DET,pct_Reading Grades 3-8_BL7_PART_DET,pct_Reading Grades 3-8_EDS_PART_DET,pct_Reading Grades 3-8_ELS_PART_DET,pct_Reading Grades 3-8_HI7_PART_DET,pct_Reading Grades 3-8_MU7_PART_DET,pct_Reading Grades 3-8_SWD_PART_DET,pct_Reading Grades 3-8_WH7_PART_DET,pct_Science Grades 5&8_ALL_PART_DET,pct_Science Grades 5&8_AM7_PART_DET,pct_Science Grades 5&8_AS7_PART_DET,pct_Science Grades 5&8_BL7_PART_DET,pct_Science Grades 5&8_EDS_PART_DET,pct_Science Grades 5&8_ELS_PART_DET,pct_Science Grades 5&8_HI7_PART_DET,pct_Science Grades 5&8_MU7_PART_DET,pct_Science Grades 5&8_SWD_PART_DET,pct_Science Grades 5&8_WH7_PART_DET,pct_The ACT_ALL_PART_DET,pct_The ACT_AM7_PART_DET,pct_The ACT_AS7_PART_DET,pct_The ACT_BL7_PART_DET,pct_The ACT_EDS_PART_DET,pct_The ACT_ELS_PART_DET,pct_The ACT_HI7_PART_DET,pct_The ACT_MU7_PART_DET,pct_The ACT_SWD_PART_DET,pct_The ACT_WH7_PART_DET
760352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,,,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,,,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,,,,95.0,95.0,95.0,,,95.0,,,,,,,,,,
760354,,,,,,,,,,,95.0,,,,,,95.0,,,95.0,95.0,,,,95.0,,95.0,,,95.0,95.0,,,,,,95.0,,,95.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,,,,,,95.0,,,95.0
760356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,,,,95.0,,,,,95.0,95.0,,,,95.0,,,,,95.0,95.0,,,,95.0,,,,,95.0,,,,,,,,,,
760357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,,,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,,,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,,,,95.0,,95.0,,,95.0,,,,,,,,,,
760358,95.0,,,,95.0,,,,,95.0,95.0,,,,95.0,,95.0,,,95.0,95.0,,,,95.0,,95.0,,,95.0,95.0,,,,95.0,,95.0,,,95.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,,,,95.0,,95.0,,,95.0
760359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,,,,95.0,95.0,95.0,,95.0,95.0,95.0,,,,95.0,95.0,95.0,,95.0,95.0,95.0,,,,95.0,,95.0,,,95.0,,,,,,,,,,
760360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,,,,95.0,95.0,95.0,,95.0,95.0,95.0,,,,95.0,95.0,95.0,,95.0,95.0,95.0,,,,95.0,,95.0,,,95.0,,,,,,,,,,
760364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,,,,95.0,,,,,95.0,95.0,,,,95.0,,,,,95.0,95.0,,,,95.0,,,,,95.0,,,,,,,,,,
760368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,,,,95.0,,,,,95.0,95.0,,,,95.0,,,,,95.0,95.0,,,,,,,,,95.0,,,,,,,,,,
760376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,,,,95.0,,,,95.0,95.0,95.0,,,,95.0,,,,95.0,95.0,95.0,,,,95.0,,,,,95.0,,,,,,,,,,
760378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,,95.0,,95.0,95.0,95.0,,95.0,95.0,95.0,,95.0,,95.0,95.0,95.0,,95.0,95.0,95.0,,,,95.0,,95.0,,95.0,95.0,,,,,,,,,,
760380,95.0,,,,,,,,,95.0,95.0,,,,95.0,,,,,95.0,95.0,,,,95.0,,,,,95.0,95.0,,,,95.0,,,,,95.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,,,,95.0,,,,,95.0
760382,,,,,,,,,,,,,,,,,,,,,95.0,,,,,,,,,95.0,,,,,,,,,,,95.0,,,,95.0,,,,95.0,95.0,95.0,,,,95.0,,,,95.0,95.0,95.0,,,,95.0,,,,,95.0,,,,,,,,,,
760388,95.0,,,,94.0,,,,,95.0,95.0,,,,95.0,,,,,95.0,95.0,,,,95.0,,,,,95.0,95.0,,,,95.0,,,,,95.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,,,,95.0,,,,,95.0
761304,95.0,,,,95.0,,95.0,,,95.0,95.0,,,95.0,95.0,95.0,95.0,,,95.0,95.0,,,95.0,95.0,95.0,95.0,,95.0,95.0,95.0,,,95.0,95.0,95.0,95.0,,,95.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.0,,,89.0,94.0,94.0,94.0,,,95.0
761308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,,,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,,,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,,,95.0,95.0,,95.0,,,95.0,,,,,,,,,,
761312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,,,,95.0,95.0,95.0,,,95.0,95.0,,,,95.0,95.0,95.0,,,95.0,95.0,,,,95.0,95.0,95.0,,,,,,,,,,,,,
761320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,,,95.0,95.0,95.0,95.0,,95.0,95.0,95.0,,,95.0,95.0,95.0,95.0,,95.0,95.0,95.0,,,,95.0,95.0,95.0,,,,,,,,,,,,,
761321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,,,,95.0,95.0,95.0,,,95.0,95.0,,,,95.0,95.0,95.0,,,95.0,95.0,,,,95.0,,,,,,,,,,,,,,,
761328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,,,,95.0,95.0,95.0,,95.0,95.0,95.0,,,,95.0,95.0,95.0,,95.0,95.0,95.0,,,,95.0,,95.0,,,95.0,,,,,,,,,,
761332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,,,95.0,95.0,95.0,95.0,,95.0,95.0,95.0,,,95.0,95.0,95.0,95.0,,95.0,95.0,95.0,,,,95.0,,,,,,,,,,,,,,,
761336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,,,95.0,95.0,95.0,95.0,,95.0,95.0,95.0,,,95.0,95.0,95.0,95.0,,95.0,95.0,95.0,,,,95.0,95.0,95.0,,,95.0,,,,,,,,,,
76A000,,,,,,,,,,,93.0,,,,,,,,,92.0,95.0,,,,,,,,,95.0,95.0,,,,,,,,,95.0,95.0,,,95.0,95.0,,,,95.0,95.0,95.0,,,95.0,95.0,,,,95.0,95.0,95.0,,,,95.0,,,,,95.0,92.0,,,,,,,,,95.0
770310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,,,95.0,95.0,95.0,95.0,,95.0,95.0,95.0,,,95.0,95.0,95.0,95.0,,95.0,95.0,95.0,,,,95.0,,,,,95.0,,,,,,,,,,
770316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,,,95.0,95.0,95.0,95.0,,95.0,95.0,95.0,,,95.0,95.0,95.0,95.0,,95.0,95.0,95.0,,,,95.0,,,,,95.0,,,,,,,,,,
770318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,,,95.0,95.0,,,,95.0,95.0,95.0,,,95.0,95.0,,,,95.0,95.0,95.0,,,95.0,95.0,,,,,95.0,,,,,,,,,,
770328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,,,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,,,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,,,95.0,95.0,,,,,95.0,,,,,,,,,,
770340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,,,95.0,95.0,,,,94.0,95.0,95.0,,,95.0,95.0,,,,95.0,95.0,95.0,,,95.0,95.0,,,,,95.0,,,,,,,,,,
770344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,,,95.0,95.0,95.0,95.0,,95.0,95.0,95.0,,,95.0,95.0,95.0,95.0,,95.0,95.0,95.0,,,,95.0,,,,,95.0,,,,,,,,,,
770346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,,,95.0,95.0,,,,95.0,95.0,95.0,,,95.0,95.0,,,,95.0,95.0,95.0,,,95.0,95.0,,,,,,,,,,,,,,,
770348,95.0,,,95.0,95.0,,,,,95.0,95.0,,,95.0,95.0,,95.0,,95.0,95.0,95.0,,,95.0,95.0,,95.0,,95.0,95.0,95.0,,,95.0,95.0,,95.0,,95.0,95.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,,,95.0,95.0,,95.0,,95.0,95.0
770349,,,,,,,,,,,95.0,,,,95.0,,,,,,95.0,,,,95.0,,,,,95.0,95.0,,,,95.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,,,,95.0,,,,,95.0
770360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,,,95.0,95.0,,95.0,95.0,95.0,95.0,95.0,,,95.0,95.0,,95.0,95.0,95.0,95.0,95.0,,,95.0,95.0,,,,,95.0,,,,,,,,,,
770364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,,,95.0,95.0,95.0,95.0,,,95.0,95.0,,,95.0,95.0,95.0,95.0,,,95.0,95.0,,,,95.0,,,,,,,,,,,,,,,
770368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,,,95.0,95.0,,95.0,,,95.0,95.0,,,95.0,95.0,,95.0,,,95.0,95.0,,,,95.0,,,,,,,,,,,,,,,
770370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,,,95.0,95.0,,,,95.0,95.0,95.0,,,95.0,95.0,,,,95.0,95.0,95.0,,,,95.0,,,,,95.0,,,,,,,,,,
780320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,95.0,,,95.0,,,,,,95.0,95.0,,,95.0,,,,,,95.0,95.0,,,95.0,,,,,,,,,,,,,,,
780322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,,,,95.0,,,,,95.0,95.0,,,,95.0,,,,,95.0,,,,,,,,,,,,,,,,,,,,
780324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,95.0,,95.0,95.0,,,,95.0,,95.0,95.0,,95.0,95.0,,,,95.0,,95.0,95.0,,95.0,95.0,,,,,,,,,,,,,,,
780325,88.0,86.0,,83.0,88.0,,,,,94.0,95.0,95.0,,95.0,95.0,,,,95.0,,95.0,95.0,,95.0,95.0,,,,,,95.0,95.0,,95.0,95.0,,,,95.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,93.0,,95.0,94.0,,,,86.0,
780326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,95.0,,95.0,95.0,,,,95.0,95.0,95.0,95.0,,95.0,95.0,,,,95.0,95.0,95.0,95.0,,95.0,95.0,,,,95.0,,,,,,,,,,,
780328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,95.0,,,95.0,,,,,,95.0,95.0,,,95.0,,,,,,,,,,,,,,,,,,,,,,,,,
780329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,,,,95.0,,,,,,95.0,,,,95.0,,,,,,,,,,,,,,,,,,,,,,,,,
780330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,95.0,,95.0,95.0,95.0,95.0,,95.0,95.0,95.0,95.0,,95.0,95.0,95.0,95.0,,95.0,95.0,95.0,95.0,,95.0,95.0,95.0,95.0,,95.0,95.0,,,,,,,,,,
780336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,95.0,,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,,95.0,95.0,95.0,95.0,,95.0,95.0,,,,,,,,,,
780340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,95.0,,95.0,95.0,,,,95.0,95.0,95.0,95.0,,95.0,95.0,,,,95.0,95.0,,,,,,,,,,,,,,,,,,,,
780341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,95.0,,95.0,95.0,95.0,95.0,,95.0,95.0,95.0,95.0,,95.0,95.0,95.0,95.0,,95.0,95.0,95.0,95.0,,95.0,95.0,,95.0,,95.0,,,,,,,,,,,
780342,85.0,88.0,,81.0,84.0,,,,,85.0,95.0,94.0,,95.0,95.0,,95.0,,88.0,95.0,95.0,95.0,,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,,95.0,95.0,,95.0,,93.0,95.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,94.0,,94.0,94.0,,95.0,,87.0,95.0
780344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,95.0,,95.0,95.0,95.0,95.0,,95.0,95.0,95.0,95.0,,95.0,95.0,95.0,95.0,,95.0,95.0,95.0,95.0,,,95.0,95.0,95.0,,95.0,,,,,,,,,,,
780352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,95.0,,95.0,95.0,,,,95.0,95.0,95.0,95.0,,95.0,95.0,,,,95.0,95.0,95.0,,,95.0,95.0,,,,95.0,95.0,,,,,,,,,,
780356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,95.0,,,95.0,,,,95.0,,95.0,95.0,,,95.0,,,,95.0,,95.0,95.0,,,95.0,,,,,,,,,,,,,,,
780360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,95.0,,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,,,95.0,95.0,,95.0,,,,,,,,,,,,,
780364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,95.0,,,95.0,,,,95.0,,95.0,95.0,,,95.0,,,,95.0,,95.0,95.0,,,95.0,,,,,,,,,,,,,,,
780368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,95.0,,95.0,95.0,95.0,95.0,,95.0,,95.0,95.0,,95.0,95.0,95.0,95.0,,95.0,,95.0,95.0,,,95.0,,,,95.0,,,,,,,,,,,
780374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,95.0,,95.0,95.0,95.0,95.0,,,,95.0,95.0,,95.0,95.0,95.0,95.0,,,,,,,,,,,,,,,,,,,,,,,
780376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,95.0,,95.0,95.0,95.0,95.0,,95.0,,95.0,95.0,,95.0,95.0,95.0,95.0,,95.0,,95.0,95.0,,,95.0,,,,,,,,,,,,,,,
780384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,95.0,,,95.0,,,,95.0,,95.0,95.0,,,95.0,,,,95.0,,95.0,95.0,,,95.0,,,,,,,,,,,,,,,
780385,,,,,,,,,,,95.0,,,,95.0,,,,,,95.0,,,,95.0,,,,,,95.0,,,,95.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,,,,95.0,,,,,
780390,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,95.0,,95.0,95.0,,,,,,95.0,95.0,,95.0,95.0,,,,,,,,,,,,,,,,,,,,,,,,,
780391,89.0,88.0,,,90.0,,,,,,95.0,95.0,,95.0,95.0,,93.0,,,,95.0,95.0,,95.0,95.0,,95.0,,,,95.0,95.0,,95.0,95.0,,95.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,95.0,,95.0,95.0,,95.0,,,
780392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,95.0,,,95.0,95.0,95.0,,95.0,,95.0,95.0,,,95.0,95.0,95.0,,95.0,,95.0,,,,95.0,,95.0,,,,,,,,,,,,,
780393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,95.0,,95.0,95.0,95.0,95.0,95.0,95.0,,95.0,95.0,,95.0,95.0,95.0,95.0,95.0,95.0,,95.0,95.0,,95.0,95.0,95.0,95.0,,95.0,,,,,,,,,,,
780394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,95.0,,95.0,95.0,,,,95.0,,95.0,95.0,,95.0,95.0,,,,95.0,,,,,,,,,,,,,,,,,,,,,
780396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,95.0,,95.0,95.0,,,,,,95.0,95.0,,95.0,95.0,,,,,,95.0,,,,95.0,,,,,,,,,,,,,,,
780398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,,,95.0,95.0,,,,,,95.0,,,95.0,95.0,,,,,,,,,,,,,,,,,,,,,,,,,
780400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,95.0,,95.0,95.0,95.0,95.0,,95.0,95.0,95.0,95.0,,95.0,95.0,95.0,95.0,,95.0,95.0,95.0,,,,95.0,95.0,95.0,,,95.0,,,,,,,,,,
780401,95.0,,,94.0,95.0,,95.0,,,,95.0,95.0,,95.0,95.0,95.0,95.0,,,95.0,95.0,95.0,,95.0,95.0,95.0,95.0,,,95.0,95.0,95.0,,95.0,95.0,95.0,95.0,,,95.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,94.0,,95.0,95.0,95.0,95.0,,,95.0
780402,93.0,95.0,,,93.0,,,,,,95.0,95.0,,95.0,95.0,,,,,,95.0,95.0,,95.0,95.0,,,,,,95.0,95.0,,95.0,95.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,95.0,,94.0,95.0,,,,,
780403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,95.0,,95.0,95.0,95.0,95.0,,95.0,95.0,95.0,95.0,,95.0,95.0,95.0,95.0,,95.0,95.0,95.0,,,95.0,95.0,,95.0,,,,,,,,,,,,,
780407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,,,,95.0,,,,,95.0,95.0,,,,95.0,,,,,95.0,,,,,,,,,,,,,,,,,,,,
780410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,95.0,,95.0,95.0,,,,95.0,,95.0,95.0,,95.0,95.0,,,,95.0,,95.0,95.0,,95.0,95.0,,,,,,,,,,,,,,,
780412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,95.0,,,95.0,95.0,95.0,,95.0,,95.0,95.0,,,95.0,95.0,95.0,,95.0,,95.0,95.0,,,95.0,,,,,,,,,,,,,,,
780416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,95.0,,,95.0,,,,95.0,,95.0,95.0,,,95.0,,,,95.0,,95.0,95.0,,,95.0,,,,,,,,,,,,,,,
780417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,,,95.0,95.0,,,,,,95.0,,,95.0,95.0,,,,,,,,,,,,,,,,,,,,,,,,,
780420,93.0,94.0,,,91.0,,,,,,95.0,95.0,,,95.0,,,,92.0,,95.0,95.0,,95.0,95.0,,,,95.0,,95.0,95.0,,,95.0,,,,95.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,95.0,,,95.0,,,,92.0,
78A000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,95.0,,,95.0,,,,,,95.0,95.0,,,95.0,,,,,,95.0,95.0,,,,,,,,,,,,,,,,,,
78B000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,,,,95.0,,,,,95.0,95.0,,,,95.0,,,,,95.0,95.0,,,,,,,,,95.0,,,,,,,,,,
790302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,,,,95.0,,,,95.0,95.0,95.0,,,,95.0,,,,95.0,95.0,95.0,,,,,,,,,95.0,,,,,,,,,,
790310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,,,95.0,95.0,,95.0,,95.0,95.0,95.0,,,95.0,95.0,,95.0,,95.0,95.0,95.0,,,,95.0,,,,,95.0,,,,,,,,,,
790314,95.0,,,,,,,,,95.0,95.0,,,,95.0,,95.0,,,95.0,95.0,,,,95.0,,95.0,,,95.0,95.0,,,,95.0,,95.0,,,95.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.0,,,,87.0,,94.0,,,92.0
790318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,,,95.0,95.0,,,,,95.0,95.0,,,95.0,95.0,,,,,95.0,95.0,,,,95.0,,,,,95.0,,,,,,,,,,
790327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,,,,95.0,95.0,95.0,,95.0,95.0,95.0,,,,95.0,95.0,95.0,,95.0,95.0,95.0,,,,95.0,,,,,95.0,,,,,,,,,,
790330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,,,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,,,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,,,95.0,95.0,,95.0,,,95.0,,,,,,,,,,
790344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,,,95.0,95.0,,95.0,,95.0,95.0,95.0,,,95.0,95.0,,95.0,,95.0,95.0,95.0,,,,95.0,,,,,95.0,,,,,,,,,,
790347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,,,95.0,95.0,,,,95.0,95.0,95.0,,,95.0,95.0,,,,95.0,95.0,95.0,,,,95.0,,,,,95.0,,,,,,,,,,
790350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,,,95.0,95.0,,,,95.0,95.0,95.0,,,95.0,95.0,,,,95.0,95.0,95.0,,,,95.0,,,,,95.0,,,,,,,,,,
790354,95.0,,,,95.0,,,,,95.0,95.0,,,95.0,95.0,,95.0,,,95.0,95.0,,,94.0,95.0,,,,,95.0,95.0,,,95.0,95.0,,95.0,,,95.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,,,95.0,95.0,,95.0,,,95.0
790362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,,,95.0,95.0,,,,95.0,95.0,95.0,,,95.0,95.0,,,,95.0,95.0,95.0,,,,95.0,,,,,95.0,,,,,,,,,,
790366,83.0,,,,,,,,,,95.0,,,95.0,95.0,,95.0,,,95.0,95.0,,,95.0,95.0,,95.0,,,95.0,95.0,,,95.0,95.0,,95.0,,,95.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,,,94.0,92.0,,95.0,,,95.0
790374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,,,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,,,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,,,95.0,95.0,,95.0,,92.0,95.0,,,,,,,,,,
790378,95.0,,,,,,,,,95.0,95.0,,,,95.0,,,,95.0,95.0,95.0,,,,95.0,,,,93.0,95.0,95.0,,,,95.0,,,,95.0,95.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.0,,,,89.0,,,,94.0,94.0
790379,,,,,,,,,,,95.0,,,,95.0,,,,,95.0,95.0,,,,,,,,,95.0,95.0,,,,95.0,,,,,95.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,,,,93.0,,,,,95.0
790380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,,,95.0,95.0,,95.0,,95.0,95.0,95.0,,,95.0,95.0,,95.0,,95.0,95.0,95.0,,,,95.0,,,,95.0,95.0,,,,,,,,,,
790386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,,,95.0,95.0,,,,95.0,95.0,95.0,,,95.0,95.0,,,,95.0,95.0,95.0,,,,,,,,,,,,,,,,,,,
790390,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,,,,95.0,95.0,95.0,,95.0,95.0,95.0,,,,95.0,95.0,95.0,,95.0,95.0,95.0,,,,95.0,,,,,95.0,,,,,,,,,,
