vphone_ad,year,unit_code,street_ad,scity_ad,state_ad,szip_ad,type_cd,closed_ind,new_ind,super_nm,category_cd,url_ad,grade_range_cd,calendar_type_txt,sna_pgm_type_cd,cover_letter_ad,school_type_txt,calendar_only_txt,title1_type_cd,clp_ind,focus_clp_ind,summer_program_ind,asm_no_spg_ind,no_data_spg_ind,Lea_Name,School_Name,State_Name,esea_status,student_num,lea_avg_student_num,st_avg_student_num,Grad_project_status,stem,url
(252)752-7820,2016,740334,503 NC 121,Greenville,NC,27834.0,P,0.0,0.0,,E,http://www.pitt.k12.nc.us,K-5,"Regular School, Traditional Calendar",R,http://www.pitt.k12.nc.us/reportcardletter,Regular School,Traditional Calendar,Y,,,,,,Pitt County Schools,Falkland Elementary,State Of North Carolina,,394.0,556.0,493.0,,,https://www.pitt.k12.nc.us/Domain/169
(252)758-4813,2016,740336,1700 Cedar Ln,Greenville,NC,27858.0,P,0.0,0.0,,E,http://www.pitt.k12.nc.us,K-5,"Regular School, Traditional Calendar",R,http://www.pitt.k12.nc.us/reportcardletter,Regular School,Traditional Calendar,Y,,,,,,Pitt County Schools,"Eastern Elementary, Greenville",State Of North Carolina,,718.0,556.0,493.0,,,https://www.pitt.k12.nc.us/Domain/169
(252)756-4181,2016,740337,1325 Red Banks Road,Greenville,NC,27858.0,P,0.0,0.0,,M,http://www.pitt.k12.nc.us,6-8,"Regular School, Traditional Calendar",R,http://www.pitt.k12.nc.us/reportcardletter,Regular School,Traditional Calendar,,,,,,,Pitt County Schools,E B Aycock Middle,State Of North Carolina,,732.0,598.0,634.0,,,https://www.pitt.k12.nc.us/Domain/169
(252)756-0180,2016,740338,1815 W Berkley Rd,Greenville,NC,27858.0,P,0.0,0.0,,E,http://www.pitt.k12.nc.us,K-5,"Regular School, Traditional Calendar",R,http://www.pitt.k12.nc.us/reportcardletter,Regular School,Traditional Calendar,Y,,,,,,Pitt County Schools,Elmhurst Elementary,State Of North Carolina,,391.0,556.0,493.0,,,https://www.pitt.k12.nc.us/Domain/169
(252)753-2116,2016,740340,3914 Grimmersburg Street,Farmville,NC,27828.0,P,0.0,0.0,,M,http://www.pitt.k12.nc.us,6-8,"Regular School, Traditional Calendar",R,http://www.pitt.k12.nc.us/reportcardletter,Regular School,Traditional Calendar,,,,,,,Pitt County Schools,Farmville Middle,State Of North Carolina,,642.0,598.0,634.0,,,https://www.pitt.k12.nc.us/Domain/169
(252)753-5138,2016,740344,3308 E Wilson Street,Farmville,NC,27828.0,P,0.0,0.0,,H,http://www.pitt.k12.nc.us,9-12,"Regular School, Traditional Calendar",R,http://www.pitt.k12.nc.us/reportcardletter,Regular School,Traditional Calendar,,,,,,,Pitt County Schools,Farmville Central High,State Of North Carolina,P,731.0,1015.0,860.0,N,,https://www.pitt.k12.nc.us/Domain/169
(252)524-5141,2016,740352,513 E McCrae St,Grifton,NC,28530.0,P,0.0,0.0,,I,http://www.pitt.k12.nc.us,PK-8,"Regular School, Traditional Calendar",R,http://www.pitt.k12.nc.us/reportcardletter,Regular School,Traditional Calendar,Y,,,,,,Pitt County Schools,Grifton,State Of North Carolina,F,499.0,501.0,475.0,,,https://www.pitt.k12.nc.us/Domain/169
(252)752-6614,2016,740358,4839 School Rd,Grimesland,NC,27837.0,P,0.0,0.0,,I,http://www.pitt.k12.nc.us,PK-8,"Regular School, Traditional Calendar",R,http://www.pitt.k12.nc.us/reportcardletter,Regular School,Traditional Calendar,Y,,,,,,Pitt County Schools,G R Whitfield,State Of North Carolina,,493.0,501.0,475.0,,,https://www.pitt.k12.nc.us/Domain/169
(252)753-2671,2016,740360,3992 Grimmersburg Street,Farmville,NC,27828.0,P,0.0,0.0,,E,http://www.pitt.k12.nc.us,PK-2,"Regular School, Traditional Calendar",R,http://www.pitt.k12.nc.us/reportcardletter,Regular School,Traditional Calendar,Y,,,,,Y,Pitt County Schools,H B Sugg Elementary,State Of North Carolina,,403.0,556.0,493.0,,,https://www.pitt.k12.nc.us/Domain/169
(252)355-7071,2016,740362,2995 Mills Road,Greenville,NC,27858.0,P,0.0,0.0,,M,http://www.pitt.k12.nc.us,6-8,"Regular School, Traditional Calendar",R,http://www.pitt.k12.nc.us/reportcardletter,Regular School,Traditional Calendar,,,,,,,Pitt County Schools,Hope Middle,State Of North Carolina,,717.0,598.0,634.0,,,https://www.pitt.k12.nc.us/Domain/169
(252)321-3640,2016,740366,600 W Arlington Blvd,Greenville,NC,27834.0,P,0.0,0.0,,H,http://www.pitt.k12.nc.us,9-12,"Regular School, Traditional Calendar",R,http://www.pitt.k12.nc.us/reportcardletter,Regular School,Traditional Calendar,,Y,Y,,,,Pitt County Schools,Junius H Rose High,State Of North Carolina,,1456.0,1015.0,860.0,N,,https://www.pitt.k12.nc.us/Domain/169
(252)756-3941,2016,740368,3300 Briarcliff Drive,Greenville,NC,27834.0,P,0.0,0.0,,E,http://www.pitt.k12.nc.us,PK-5,"Regular School, Traditional Calendar",R,http://www.pitt.k12.nc.us/reportcardletter,Regular School,Traditional Calendar,Y,,,,,,Pitt County Schools,Lakeforest Elementary,State Of North Carolina,,789.0,556.0,493.0,,,https://www.pitt.k12.nc.us/Domain/169
(252)825-0054,2016,740374,5659 NC 11 North,Bethel,NC,27812.0,P,0.0,0.0,,H,http://www.pitt.k12.nc.us,9-12,"Regular School, Traditional Calendar",R,http://www.pitt.k12.nc.us/reportcardletter,Regular School,Traditional Calendar,,Y,Y,,,,Pitt County Schools,North Pitt High,State Of North Carolina,P,896.0,1015.0,860.0,N,,https://www.pitt.k12.nc.us/Domain/169
(252)752-6329,2016,740375,1471 Holland Road,Greenville,NC,27834.0,P,0.0,0.0,,E,http://www.pitt.k12.nc.us,PK-5,"Regular School, Traditional Calendar",R,http://www.pitt.k12.nc.us/reportcardletter,Regular School,Traditional Calendar,Y,,,,,,Pitt County Schools,"Northwest Elementary, Greenville",State Of North Carolina,P,389.0,556.0,493.0,,,https://www.pitt.k12.nc.us/Domain/169
(252)752-6941,2016,740376,3405 Yankee Hall Rd,Greenville,NC,27834.0,P,0.0,0.0,,I,http://www.pitt.k12.nc.us,PK-8,"Regular School, Traditional Calendar",R,http://www.pitt.k12.nc.us/reportcardletter,Regular School,Traditional Calendar,Y,,,,,,Pitt County Schools,Pactolus,State Of North Carolina,F,571.0,501.0,475.0,,,https://www.pitt.k12.nc.us/Domain/169
(252)830-4228,2016,740378,400 Spruce Street,Greenville,NC,27834.0,P,1.0,0.0,,A,http://www.pitt.k12.nc.us,PK-12,Hospital School,H,http://www.pitt.k12.nc.us/reportcardletter,Hospital School,,,,,,,,Pitt County Schools,Vidant Health/ Sadie Saulter,State Of North Carolina,,39.0,39.0,511.0,N,,https://www.pitt.k12.nc.us/Domain/169
(252)355-7879,2016,740379,3601 South Bend Dr,Winterville,NC,28590.0,P,0.0,0.0,,E,http://www.pitt.k12.nc.us,K-5,"Regular School, Traditional Calendar",R,http://www.pitt.k12.nc.us/reportcardletter,Regular School,Traditional Calendar,Y,,,,,,Pitt County Schools,Ridgewood Elementary,State Of North Carolina,,715.0,556.0,493.0,,,https://www.pitt.k12.nc.us/Domain/169
(252)756-3707,2016,740380,2439 Railroad Street,Winterville,NC,28590.0,P,0.0,0.0,,E,http://www.pitt.k12.nc.us,PK-5,"Regular School, Traditional Calendar",R,http://www.pitt.k12.nc.us/reportcardletter,Regular School,Traditional Calendar,Y,,,,,,Pitt County Schools,W H Robinson Elementary,State Of North Carolina,F,518.0,556.0,493.0,,,https://www.pitt.k12.nc.us/Domain/169
(252)753-2013,2016,740386,3994 Grimmersburg Street,Farmville,NC,27828.0,P,0.0,0.0,,E,http://www.pitt.k12.nc.us,3-5,"Regular School, Traditional Calendar",R,http://www.pitt.k12.nc.us/reportcardletter,Regular School,Traditional Calendar,Y,,,,,,Pitt County Schools,Sam D Bundy Elementary,State Of North Carolina,F,394.0,556.0,493.0,,,https://www.pitt.k12.nc.us/Domain/169
(252)321-3232,2016,740388,570 W Forlines Road,Winterville,NC,28590.0,P,0.0,0.0,,H,http://www.pitt.k12.nc.us,9-12,"Regular School, Traditional Calendar",R,http://www.pitt.k12.nc.us/reportcardletter,Regular School,Traditional Calendar,,Y,,,,,Pitt County Schools,South Central High,State Of North Carolina,P,1644.0,1015.0,860.0,N,,https://www.pitt.k12.nc.us/Domain/169
(252)756-7004,2016,740390,811 Howell St,Greenville,NC,27834.0,P,0.0,0.0,,E,http://www.pitt.k12.nc.us,K-5,"Regular School, Traditional Calendar",R,http://www.pitt.k12.nc.us/reportcardletter,Regular School,Traditional Calendar,Y,,,,,,Pitt County Schools,South Greenville Elementary,State Of North Carolina,,497.0,556.0,493.0,,,https://www.pitt.k12.nc.us/Domain/169
(252)752-6907,2016,740396,2683 NC 903 North,Stokes,NC,27884.0,P,0.0,0.0,,I,http://www.pitt.k12.nc.us,PK-8,"Regular School, Traditional Calendar",R,http://www.pitt.k12.nc.us/reportcardletter,Regular School,Traditional Calendar,Y,,,,,,Pitt County Schools,Stokes,State Of North Carolina,,251.0,501.0,475.0,,,https://www.pitt.k12.nc.us/Domain/169
(252)752-2514,2016,740400,2200 E 5th St,Greenville,NC,27858.0,P,0.0,0.0,,E,http://www.pitt.k12.nc.us,PK-5,"Regular School, Traditional Calendar",R,http://www.pitt.k12.nc.us/reportcardletter,Regular School,Traditional Calendar,Y,,,,,,Pitt County Schools,Wahl Coates Elementary,State Of North Carolina,F,364.0,556.0,493.0,,,https://www.pitt.k12.nc.us/Domain/169
(252)752-5938,2016,740402,3101 N Memorial Drive,Greenville,NC,27834.0,P,0.0,0.0,,M,http://www.pitt.k12.nc.us,6-8,"Regular School, Traditional Calendar",R,http://www.pitt.k12.nc.us/reportcardletter,Regular School,Traditional Calendar,Y,,,,,,Pitt County Schools,Wellcome Middle,State Of North Carolina,,426.0,598.0,634.0,,,https://www.pitt.k12.nc.us/Domain/169
(252)355-2411,2016,740404,4720 County Home Rd,Greenville,NC,27858.0,P,0.0,0.0,,E,http://www.pitt.k12.nc.us,3-5,"Regular School, Traditional Calendar",R,http://www.pitt.k12.nc.us/reportcardletter,Regular School,Traditional Calendar,Y,,,,,,Pitt County Schools,Wintergreen Intermediate,State Of North Carolina,,740.0,556.0,493.0,,,https://www.pitt.k12.nc.us/Domain/169
(252)353-5270,2016,740406,4710 County Home Road,Greenville,NC,27858.0,P,0.0,0.0,,E,http://www.pitt.k12.nc.us,PK-2,"Regular School, Traditional Calendar",R,http://www.pitt.k12.nc.us/reportcardletter,Regular School,Traditional Calendar,Y,,,,,Y,Pitt County Schools,Wintergreen Primary,State Of North Carolina,,787.0,556.0,493.0,,,https://www.pitt.k12.nc.us/Domain/169
(252)493-7821,2016,740500,Pitt Community College 1959 Wa,Winterville,NC,28590.0,P,0.0,0.0,,H,,9-10,"Regular School, Traditional Calendar",R,http://www.pitt.k12.nc.us/reportcardletter,Regular School,Traditional Calendar,,,,,,,Pitt County Schools,Early College High School,State Of North Carolina,,74.0,1015.0,860.0,,,https://www.pitt.k12.nc.us/Domain/169
(252)830-4200,2016,740LEA,1717 W 5th Street,Greenville,NC,27834.0,P,0.0,0.0,Ethan Lenker,M,http://www.pitt.k12.nc.us,,,,http://www.pitt.k12.nc.us/reportcardletter,,,,,,,,,Pitt County Schools,,State Of North Carolina,,,598.0,634.0,,,https://www.pitt.k12.nc.us/Domain/169
(252)830-4200,2016,740LEA,1717 W 5th Street,Greenville,NC,27834.0,P,0.0,0.0,Ethan Lenker,I,http://www.pitt.k12.nc.us,,,,http://www.pitt.k12.nc.us/reportcardletter,,,,,,,,,Pitt County Schools,,State Of North Carolina,,,501.0,475.0,,,https://www.pitt.k12.nc.us/Domain/169
(252)830-4200,2016,740LEA,1717 W 5th Street,Greenville,NC,27834.0,P,0.0,0.0,Ethan Lenker,H,http://www.pitt.k12.nc.us,,,,http://www.pitt.k12.nc.us/reportcardletter,,,,,,,,,Pitt County Schools,,State Of North Carolina,,,1015.0,860.0,,,https://www.pitt.k12.nc.us/Domain/169
(252)830-4200,2016,740LEA,1717 W 5th Street,Greenville,NC,27834.0,P,0.0,0.0,Ethan Lenker,E,http://www.pitt.k12.nc.us,,,,http://www.pitt.k12.nc.us/reportcardletter,,,,,,,,,Pitt County Schools,,State Of North Carolina,,,556.0,493.0,,,https://www.pitt.k12.nc.us/Domain/169
(252)830-4200,2016,740LEA,1717 W 5th Street,Greenville,NC,27834.0,P,0.0,0.0,Ethan Lenker,A,http://www.pitt.k12.nc.us,,,,http://www.pitt.k12.nc.us/reportcardletter,,,,,,,,,Pitt County Schools,,State Of North Carolina,,,39.0,511.0,,,https://www.pitt.k12.nc.us/Domain/169
(866)642-3676,2016,74C000,4160 Bayswater Road,Winterville,NC,28590.0,C,0.0,0.0,,E,http://www.nhaschools.com/schools/winterville/en/pages/default.aspx,K-5,"Regular School, Traditional Calendar",R,,Regular School,Traditional Calendar,Y,,,Y,,,Charter and Non-District Affiliated Schools,Winterville Charter Academy,State Of North Carolina,,489.0,,493.0,,,
(828)859-6584,2016,750304,100 School Place,Tryon,NC,28782.0,P,0.0,0.0,,E,http://tes.polkschools.org,PK-5,"Regular School, Traditional Calendar",R,,Regular School,Traditional Calendar,Y,,,Y,,,Polk County Schools,Tryon Elementary School,State Of North Carolina,,384.0,246.0,493.0,,,
(828)894-8233,2016,750314,2141 South NC9 Hwy,Mill Spring,NC,28756.0,P,0.0,0.0,,E,http://pcs.polkschools.org,PK-5,"Regular School, Traditional Calendar",R,,Regular School,Traditional Calendar,Y,,,Y,,,Polk County Schools,Polk Central Elementary School,State Of North Carolina,,316.0,246.0,493.0,,,
(828)894-2698,2016,750317,1545 East NC 108 Hwy,Columbus,NC,28722.0,P,0.0,0.0,,H,http://pcec.polkschools.org,9-13,"Regular School, Traditional Calendar",R,,Regular School,Traditional Calendar,,,,,,,Polk County Schools,Polk County Early College,State Of North Carolina,,64.0,347.0,860.0,N,,
(828)894-2525,2016,750318,1681 East NC 108 Hwy,Columbus,NC,28722.0,P,0.0,0.0,,H,http://pchs.polkschoools.org,9-12,"Regular School, Traditional Calendar",R,,Regular School,Traditional Calendar,,,,Y,,,Polk County Schools,Polk County High School,State Of North Carolina,,630.0,347.0,860.0,N,,
(828)894-2215,2016,750319,321 Wolverine Trail,Mill Spring,NC,28756.0,P,0.0,0.0,,M,http://pcms.polkschools.org,6-8,"Regular School, Traditional Calendar",R,,Regular School,Traditional Calendar,,,,Y,,,Polk County Schools,Polk County Middle School,State Of North Carolina,,491.0,491.0,634.0,,,
(828)749-5571,2016,750320,214 E Main Street,Saluda,NC,28773.0,P,0.0,0.0,,E,http://sal.polkschools.org,PK-5,"Regular School, Traditional Calendar",R,,Regular School,Traditional Calendar,Y,,,Y,,,Polk County Schools,Saluda Elementary School,State Of North Carolina,,157.0,246.0,493.0,,,
(828)625-4530,2016,750328,86 Sunny View School Road,Mill Spring,NC,28756.0,P,0.0,0.0,,E,http://sve.polkschools.org,PK-5,"Regular School, Traditional Calendar",R,,Regular School,Traditional Calendar,Y,,,Y,,,Polk County Schools,Sunny View Elementary School,State Of North Carolina,,127.0,246.0,493.0,,,
(828)894-3051,2016,750LEA,125 E Mills Street,Columbus,NC,28722.0,P,0.0,0.0,William J Miller,M,http://www.polkschools.org,,,,,,,,,,,,,Polk County Schools,,State Of North Carolina,,,491.0,634.0,,,
(828)894-3051,2016,750LEA,125 E Mills Street,Columbus,NC,28722.0,P,0.0,0.0,William J Miller,H,http://www.polkschools.org,,,,,,,,,,,,,Polk County Schools,,State Of North Carolina,,,347.0,860.0,,,
(828)894-3051,2016,750LEA,125 E Mills Street,Columbus,NC,28722.0,P,0.0,0.0,William J Miller,E,http://www.polkschools.org,,,,,,,,,,,,,Polk County Schools,,State Of North Carolina,,,246.0,493.0,,,
(336)431-9121,2016,760304,207 Trindale Rd,Archdale,NC,27263.0,P,0.0,0.0,,E,http://www.randolph.k12.nc.us/schools/archdale/Pages/Default.aspx,K-5,"Regular School, Traditional Calendar",R,,Regular School,Traditional Calendar,Y,,,,,,Randolph County Schools,Archdale Elementary,State Of North Carolina,,372.0,459.0,493.0,,,https://drive.google.com/open?id=14GcXkE1uK-NcD03sdlU27-i3P0DXeIS9
(336)431-4078,2016,760308,7037 NC Highway 62,Trinity,NC,27370.0,P,0.0,0.0,,M,http://www.randolph.k12.nc.us/schools/braxton/,6-6,"Regular School, Traditional Calendar",R,,Regular School,Traditional Calendar,,,,,,,Randolph County Schools,Braxton Craven Middle,State Of North Carolina,,365.0,601.0,634.0,,,https://drive.google.com/open?id=14GcXkE1uK-NcD03sdlU27-i3P0DXeIS9
(336)879-3348,2016,760316,4528 NC Hwy 22 South,Ramseur,NC,27316.0,P,0.0,0.0,,E,http://www.randolph.k12.nc.us/schools/coleridg/,K-5,"Regular School, Traditional Calendar",R,,Regular School,Traditional Calendar,Y,,,,,,Randolph County Schools,Coleridge Elementary,State Of North Carolina,,356.0,459.0,493.0,,,https://drive.google.com/open?id=14GcXkE1uK-NcD03sdlU27-i3P0DXeIS9
(336)824-2351,2016,760318,390 Eastern Randolph Rd,Ramseur,NC,27316.0,P,0.0,0.0,,H,http://www.randolph.k12.nc.us/schools/erhs/Pages/Default.aspx,9-12,"Regular School, Traditional Calendar",R,,Regular School,Traditional Calendar,,,,Y,,,Randolph County Schools,Eastern Randolph High,State Of North Carolina,,777.0,778.0,860.0,N,,https://drive.google.com/open?id=14GcXkE1uK-NcD03sdlU27-i3P0DXeIS9
(336)857-3400,2016,760320,3557 Grange Hall Rd,Asheboro,NC,27205.0,P,0.0,0.0,,E,http://www.randolph.k12.nc.us/schools/farmer/Pages/Default.aspx,K-5,"Regular School, Traditional Calendar",R,,Regular School,Traditional Calendar,,,,,,,Randolph County Schools,Farmer Elementary,State Of North Carolina,,350.0,459.0,493.0,,,https://drive.google.com/open?id=14GcXkE1uK-NcD03sdlU27-i3P0DXeIS9
(336)824-2306,2016,760324,162 Pine St,Franklinville,NC,27248.0,P,0.0,0.0,,E,http://www.randolph.k12.nc.us/schools/franklin/Pages/Default.aspx,K-5,"Regular School, Traditional Calendar",R,,Regular School,Traditional Calendar,Y,,,,,,Randolph County Schools,Franklinville Elementary,State Of North Carolina,,458.0,459.0,493.0,,,https://drive.google.com/open?id=14GcXkE1uK-NcD03sdlU27-i3P0DXeIS9
(336)824-8620,2016,760328,5322 NC Hwy 22 N,Franklinville,NC,27248.0,P,0.0,0.0,,E,http://www.randolph.k12.nc.us/schools/chapel/Pages/Default.aspx,K-5,"Regular School, Traditional Calendar",R,,Regular School,Traditional Calendar,Y,,,,,,Randolph County Schools,Grays Chapel Elementary,State Of North Carolina,,469.0,459.0,493.0,,,https://drive.google.com/open?id=14GcXkE1uK-NcD03sdlU27-i3P0DXeIS9
(336)861-2030,2016,760329,6294 Welborn Road,Trinity,NC,27370.0,P,0.0,0.0,,E,http://www.randolph.k12.nc.us/schools/hopewell/Pages/Default.aspx,K-5,"Regular School, Traditional Calendar",R,,Regular School,Traditional Calendar,,,,,,,Randolph County Schools,Hopewell Elementary,State Of North Carolina,,635.0,459.0,493.0,,,https://drive.google.com/open?id=14GcXkE1uK-NcD03sdlU27-i3P0DXeIS9
(336)861-8100,2016,760330,6068 Suits Rd,Archdale,NC,27263.0,P,0.0,0.0,,E,http://www.randolph.k12.nc.us/schools/lawrence/Pages/Default.aspx,K-5,"Regular School, Traditional Calendar",R,,Regular School,Traditional Calendar,,,,,,,Randolph County Schools,John R Lawrence Elementary,State Of North Carolina,,445.0,459.0,493.0,,,https://drive.google.com/open?id=14GcXkE1uK-NcD03sdlU27-i3P0DXeIS9
(336)495-5915,2016,760331,5417 Old Greensboro Road,Randleman,NC,27317.0,P,0.0,0.0,,E,http://www.randolph.k12.nc.us/schools/lcross/Pages/Default.aspx,PK-5,"Regular School, Traditional Calendar",R,,Regular School,Traditional Calendar,Y,,,,,,Randolph County Schools,Level Cross Elementary,State Of North Carolina,,466.0,459.0,493.0,,,https://drive.google.com/open?id=14GcXkE1uK-NcD03sdlU27-i3P0DXeIS9
(336)622-2253,2016,760332,206 N Fayetteville St,Liberty,NC,27298.0,P,0.0,0.0,,E,http://www.randolph.k12.nc.us/schools/liberty/Pages/Default.aspx,PK-5,"Regular School, Traditional Calendar",R,,Regular School,Traditional Calendar,Y,,,,,,Randolph County Schools,Liberty Elementary,State Of North Carolina,,428.0,459.0,493.0,,,https://drive.google.com/open?id=14GcXkE1uK-NcD03sdlU27-i3P0DXeIS9
(336)495-3340,2016,760336,6096 US Hwy 311,Sophia,NC,27350.0,P,0.0,0.0,,E,http://www.randolph.k12.nc.us/schools/newmark/Pages/Default.aspx,K-5,"Regular School, Traditional Calendar",R,,Regular School,Traditional Calendar,Y,,,,,,Randolph County Schools,New Market Elementary,State Of North Carolina,,469.0,459.0,493.0,,,https://drive.google.com/open?id=14GcXkE1uK-NcD03sdlU27-i3P0DXeIS9
(336)622-5808,2016,760338,3493 Ramseur Julian Road,Liberty,NC,27298.0,P,0.0,0.0,,M,http://www.randolph.k12.nc.us/schools/nerms/Pages/Default.aspx,6-8,"Regular School, Traditional Calendar",R,,Regular School,Traditional Calendar,,,,Y,,,Randolph County Schools,Northeastern Randolph Middle,State Of North Carolina,,614.0,601.0,634.0,,,https://drive.google.com/open?id=14GcXkE1uK-NcD03sdlU27-i3P0DXeIS9
(336)685-0728,2016,760339,5555 Mack Lineberry Rd,Climax,NC,27233.0,P,0.0,0.0,,H,http://www.randolph.k12.nc.us/schools/pghs/Pages/Default.aspx,9-12,"Regular School, Traditional Calendar",R,,Regular School,Traditional Calendar,,,,Y,,,Randolph County Schools,Providence Grove High,State Of North Carolina,,828.0,778.0,860.0,N,,https://drive.google.com/open?id=14GcXkE1uK-NcD03sdlU27-i3P0DXeIS9
(336)824-4106,2016,760340,6755 Jordan Road,Ramseur,NC,27316.0,P,0.0,0.0,,E,http://www.randolph.k12.nc.us/schools/ramseur/Pages/Default.aspx,PK-5,"Regular School, Traditional Calendar",R,,Regular School,Traditional Calendar,Y,,,,,,Randolph County Schools,Ramseur Elementary,State Of North Carolina,,435.0,459.0,493.0,,,https://drive.google.com/open?id=14GcXkE1uK-NcD03sdlU27-i3P0DXeIS9
(336)495-1322,2016,760344,100 Swaim St,Randleman,NC,27317.0,P,0.0,0.0,,E,http://www.randolph.k12.nc.us/schools/randelem/Pages/Default.aspx,K-4,"Regular School, Traditional Calendar",R,,Regular School,Traditional Calendar,Y,,,,,,Randolph County Schools,Randleman Elementary,State Of North Carolina,,682.0,459.0,493.0,,,https://drive.google.com/open?id=14GcXkE1uK-NcD03sdlU27-i3P0DXeIS9
(336)498-2682,2016,760348,4396 Tigers Den Rd,Randleman,NC,27317.0,P,0.0,0.0,,H,http://www.randolph.k12.nc.us/schools/rhs/Pages/Default.aspx,9-12,"Regular School, Traditional Calendar",R,,Regular School,Traditional Calendar,,,,Y,,,Randolph County Schools,Randleman High,State Of North Carolina,,905.0,778.0,860.0,N,,https://drive.google.com/open?id=14GcXkE1uK-NcD03sdlU27-i3P0DXeIS9
(336)498-2606,2016,760352,800 High Point St,Randleman,NC,27317.0,P,0.0,0.0,,M,http://www.randolph.k12.nc.us/schools/randmid/Pages/Default.aspx,5-8,"Regular School, Traditional Calendar",R,,Regular School,Traditional Calendar,,,,,,,Randolph County Schools,Randleman Middle,State Of North Carolina,,874.0,601.0,634.0,,,https://drive.google.com/open?id=14GcXkE1uK-NcD03sdlU27-i3P0DXeIS9
(336)625-1137,2016,760354,629 Industrial Park Avenue,Asheboro,NC,27205.0,P,0.0,0.0,,H,http://www.randolph.k12.nc.us/schools/rechs/Pages/Default.aspx,9-13,"Regular School, Traditional Calendar",R,,Regular School,Traditional Calendar,,,,Y,,,Randolph County Schools,Randolph Early College High,State Of North Carolina,,328.0,778.0,860.0,N,,https://drive.google.com/open?id=14GcXkE1uK-NcD03sdlU27-i3P0DXeIS9
(336)873-7321,2016,760356,528 Old Plank Rd,Seagrove,NC,27341.0,P,0.0,0.0,,E,http://www.randolph.k12.nc.us/schools/seagrove/Pages/Default.aspx,K-5,"Regular School, Traditional Calendar",R,,Regular School,Traditional Calendar,Y,,,,,,Randolph County Schools,Seagrove Elementary,State Of North Carolina,,466.0,459.0,493.0,,,https://drive.google.com/open?id=14GcXkE1uK-NcD03sdlU27-i3P0DXeIS9
(336)824-6700,2016,760357,5302 Foushee Rd,Ramseur,NC,27316.0,P,0.0,0.0,,M,http://www.randolph.k12.nc.us/schools/serms/Pages/Default.aspx,6-8,"Regular School, Traditional Calendar",R,,Regular School,Traditional Calendar,,,,Y,,,Randolph County Schools,Southeastern Randolph Middle,State Of North Carolina,,639.0,601.0,634.0,,,https://drive.google.com/open?id=14GcXkE1uK-NcD03sdlU27-i3P0DXeIS9
(336)381-7747,2016,760358,1641 Hopewell Friends Rd,Asheboro,NC,27205.0,P,0.0,0.0,,H,http://www.randolph.k12.nc.us/schools/swrhs/Pages/Default.aspx,9-12,"Regular School, Traditional Calendar",R,,Regular School,Traditional Calendar,,,,Y,,,Randolph County Schools,Southwestern Randolph High,State Of North Carolina,,1038.0,778.0,860.0,N,,https://drive.google.com/open?id=14GcXkE1uK-NcD03sdlU27-i3P0DXeIS9
(336)625-1558,2016,760359,2497 Southmont Drive,Asheboro,NC,27205.0,P,0.0,0.0,,E,http://www.randolph.k12.nc.us/schools/southmnt/Pages/Default.aspx,PK-5,"Regular School, Traditional Calendar",R,,Regular School,Traditional Calendar,Y,,,,,,Randolph County Schools,"Southmont Elementary, Asheboro",State Of North Carolina,,646.0,459.0,493.0,,,https://drive.google.com/open?id=14GcXkE1uK-NcD03sdlU27-i3P0DXeIS9
(336)381-3900,2016,760360,1509 Hopewell Friends Rd,Asheboro,NC,27205.0,P,0.0,0.0,,M,http://www.randolph.k12.nc.us/schools/swrms/Pages/Default.aspx,6-8,"Regular School, Traditional Calendar",R,,Regular School,Traditional Calendar,,,,Y,,,Randolph County Schools,Southwestern Randolph Middle,State Of North Carolina,,559.0,601.0,634.0,,,https://drive.google.com/open?id=14GcXkE1uK-NcD03sdlU27-i3P0DXeIS9
(336)629-3533,2016,760364,4901 Tabernacle School Rd,Asheboro,NC,27205.0,P,0.0,0.0,,E,http://www.randolph.k12.nc.us/schools/tabernac/Pages/Default.aspx,PK-5,"Regular School, Traditional Calendar",R,,Regular School,Traditional Calendar,Y,,,,,,Randolph County Schools,Tabernacle Elementary,State Of North Carolina,,412.0,459.0,493.0,,,https://drive.google.com/open?id=14GcXkE1uK-NcD03sdlU27-i3P0DXeIS9
(336)434-1516,2016,760368,400 Balfour Dr,Archdale,NC,27263.0,P,0.0,0.0,,E,http://www.randolph.k12.nc.us/schools/trindale/Pages/Default.aspx,PK-5,"Regular School, Traditional Calendar",R,,Regular School,Traditional Calendar,,,,,,,Randolph County Schools,Trindale Elementary,State Of North Carolina,,275.0,459.0,493.0,,,https://drive.google.com/open?id=14GcXkE1uK-NcD03sdlU27-i3P0DXeIS9
(336)431-1027,2016,760376,5457 Braxton Craven Rd,Trinity,NC,27370.0,P,0.0,0.0,,E,http://www.randolph.k12.nc.us/schools/trinity/Pages/Default.aspx,K-5,"Regular School, Traditional Calendar",R,,Regular School,Traditional Calendar,Y,,,,,,Randolph County Schools,Trinity Elementary,State Of North Carolina,,443.0,459.0,493.0,,,https://drive.google.com/open?id=14GcXkE1uK-NcD03sdlU27-i3P0DXeIS9
