year,agency_code,category_code,agency_level,lea_code,designation_type,name,county,street_addr,stree_addr2,city,state,zip,phone,grade_span,school_type,calendar_type,url,super_name,title_i,esea,stem,purple_star,street_addr2
2019,510376,T,SCH,510LEA,P,Princeton High,Johnston,101 Dr Donnie H Jones Jr Blvd,,Princeton,NC,27569.0,919-936-5011,6:12,Regular School,Traditional,http://phs.johnston.k12.nc.us,,,,,,
2019,510377,E,SCH,510LEA,P,River Dell Elementary,Johnston,12100 Buffalo Road,,Clayton,NC,27527.0,919-553-1977,P0:05,Regular School,Traditional,http://riverdell.johnston.k12.nc.us,,,,,,
2019,510378,E,SCH,510LEA,P,Riverwood Elementary,Johnston,108 Athletic Club Blvd,,Clayton,NC,27527.0,919-359-6300,P0:05,Regular School,Traditional,http://riverwoode.johnston.k12.nc.us,,,,,,
2019,510379,M,SCH,510LEA,P,Riverwood Middle,Johnston,204 Athletic Club Blvd,,Clayton,NC,27527.0,919-359-2769,6:08,Regular School,Traditional,http://riverwoodm.johnston.k12.nc.us,,,,,,
2019,510382,M,SCH,510LEA,P,The Innovation Academy at South Campus,Johnston,521 Martin Luther King Dr,,Smithfield,NC,27577.0,919-934-6481,6:07,Regular School,Traditional,https://sites.google.com/jcsnc.org/labschool,,,,,,
2019,510388,E,SCH,510LEA,P,Selma Elementary,Johnston,311 W Richardson St,,Selma,NC,27576.0,919-965-3361,P0:04,Regular School,Traditional,http://selmae.johnston.k12.nc.us,,Y,,,,
2019,510390,M,SCH,510LEA,P,Selma Middle School,Johnston,1533 Hwy 301 N,,Selma,NC,27576.0,919-965-2555,5:08,Regular School,Traditional,http://sems.johnston.k12.nc.us,,Y,,,,
2019,510396,E,SCH,510LEA,P,West Smithfield Elementary,Johnston,2665 Galilee Road,,Smithfield,NC,27577.0,919-989-6418,P0:05,Regular School,Traditional,http://wse.johnston.k12.nc.us,,Y,,,,
2019,510397,M,SCH,510LEA,P,Smithfield Middle,Johnston,1455 Buffalo Rd,,Smithfield,NC,27577.0,919-934-4696,6:08,Regular School,Traditional,http://smms.johnston.k12.nc.us,,Y,,,,
2019,510399,H,SCH,510LEA,P,Smithfield-Selma High,Johnston,700 Booker Dairy Rd,,Smithfield,NC,27577.0,919-934-5191,9:12,Regular School,Traditional,http://sss.johnston.k12.nc.us,,Y,,,,
2019,510402,H,SCH,510LEA,P,South Johnston High,Johnston,10381 US Hwy 301 S,,Four Oaks,NC,27524.0,919-894-3146,9:12,Regular School,Traditional,http://sjhs.johnston.k12.nc.us,,,,,,
2019,510404,E,SCH,510LEA,P,South Smithfield Elementary,Johnston,201 W Sanders St,,Smithfield,NC,27577.0,919-934-8979,P0:05,Regular School,Traditional,http://sse.johnston.k12.nc.us,,Y,,,,
2019,510406,H,SCH,510LEA,P,West Johnston High,Johnston,5935 Raleigh Road,,Benson,NC,27504.0,919-934-7333,9:12,Regular School,Traditional,http://wjhs.johnston.k12.nc.us,,,,,,
2019,510408,E,SCH,510LEA,P,Wilson's Mills Elementary,Johnston,4654 Wilson's Mills Rd,,Wilson's Mills,NC,27593.0,919-934-2978,P3:05,Regular School,Traditional,http://wme.johnston.k12.nc.us,,Y,,,,
2019,510410,E,SCH,510LEA,P,Polenta Elementary,Johnston,105 Josephine Road,,Garner,NC,27529.0,919-989-6039,P0:05,Regular School,Traditional,http://polenta.johnston.k12.nc.us,,,,,,
2019,510411,M,SCH,510LEA,P,Swift Creek Middle,Johnston,325 Norris Rd,,Clayton,NC,27520.0,919-262-0750,6:08,Regular School,Traditional,https://sites.google.com/jcsnc.org/scms/home,,,,,,
2019,510412,M,SCH,510LEA,P,Clayton Middle,Johnston,490 Guy Rd,,Clayton,NC,27520.0,919-553-5811,6:08,Regular School,Traditional,http://cms.johnston.k12.nc.us,,,,,,
2019,510414,E,SCH,510LEA,P,West View Elementary,Johnston,11755 Cleveland Road,,Garner,NC,27529.0,919-661-6184,P0:05,Regular School,Traditional,http://wve.johnston.k12.nc.us,,,,,,
2019,51A000,A,SCH,CH,C,Neuse Charter School,Johnston,909 Booker Dairy Rd,,Smithfield,NC,27577.0,919-626-2300,KG:12,Regular School,Traditional,http://www.neusecharterschool.org,Mrs Susan Pullium,Y,,,,
2019,51B000,I,SCH,CH,C,Johnston Charter Academy,Johnston,40 Scholar Drive,,Clayton,NC,27520.0,866-642-3676,KG:07,Regular School,Traditional,https://www.nhaschools.com/schools/johnston,Kerry Chisnall,Y,,,,
2019,520304,E,SCH,520LEA,P,Pollocksville Elementary,Jones,300 Trent St,,Pollocksville,NC,28573.0,252-224-8071,PK:06,Regular School,Traditional,http://jonesnc.net/pes/,,Y,,,,
2019,520308,E,SCH,520LEA,P,Comfort Elementary,Jones,4384 Hwy 41 West,,Comfort,NC,28585.0,910-324-4249,PK:06,Regular School,Traditional,http://www.jonesnc.net/ces/,,Y,,,,
2019,520320,H,SCH,520LEA,P,Jones Senior High,Jones,1490 Hwy 58 South,,Trenton,NC,28585.0,252-448-2451,9:12,Regular School,Traditional,http://www.jonesnc.net/jhs/,,,,,,
2019,520324,M,SCH,520LEA,P,Jones Middle,Jones,190 Old New Bern Rd,,Trenton,NC,28585.0,252-448-3956,7:08,Regular School,Traditional,http://www.jonesnc.net/jms/,,Y,,,,
2019,520328,E,SCH,520LEA,P,Maysville Elementary,Jones,814 Sixth Street,,Maysville,NC,28555.0,910-743-3631,PK:06,Regular School,Traditional,http://www.jonesnc.net/mes/,,Y,,,,
2019,520336,E,SCH,520LEA,P,Trenton Elementary,Jones,1378 Hwy 58 South,,Trenton,NC,28585.0,252-448-3441,PK:06,Regular School,Traditional,https://tes.jonesnc.net/,,Y,,,,
2019,530302,E,SCH,530LEA,P,BT Bullock Elementary,Lee,1410 McNeill Road,,Sanford,NC,27330.0,919-718-0160,KG:05,Regular School,Traditional,http://www.lee.k12.nc.us/Bullock.pdf,,Y,,,,
2019,530306,T,SCH,530LEA,P,Bragg Street Academy,Lee,504 Bragg Street,,Sanford,NC,27330.0,919-775-2686,6:12,Alternative School,Traditional,http://www.lee.k12.nc.us/schools/bragg/lcs/frontpage.html,,,,,,
2019,530308,E,SCH,530LEA,P,Broadway Elementary,Lee,307 S Main St,,Broadway,NC,27505.0,919-258-3828,PK:05,Regular School,Traditional,http://www.lee.k12.nc.us/Broadway.pdf,,Y,,,,
2019,530312,E,SCH,530LEA,P,Deep River Elementary,Lee,4000 Deep River Rd,,Sanford,NC,27330.0,919-776-2722,KG:05,Regular School,Traditional,http://www.lee.k12.nc.us/Deep%20River.pdf,,Y,,,,
2019,530314,M,SCH,530LEA,P,East Lee Middle,Lee,1337 Broadway Rd,,Sanford,NC,27330.0,919-776-8441,6:08,Regular School,Traditional,http://www.lee.k12.nc.us/schools/elms/lcs/frontpage.html,,,,,,
2019,530316,A,SCH,530LEA,P,Floyd L Knight Children Center,Lee,607 W McIntosh St,,Sanford,NC,27330.0,919-774-4634,P2:12,EC School,Traditional,http://www.flk.lee.k12.nc.us/,,,,,,
2019,530320,E,SCH,530LEA,P,Greenwood Elementary,Lee,1127 Greenwood Rd,,Sanford,NC,27330.0,919-776-0506,KG:05,Regular School,Traditional,http://www.lee.k12.nc.us/Greenwood.pdf,,Y,,,,
2019,530335,H,SCH,530LEA,P,Lee Early College,Lee,1105 Kelly Drive,,Sanford,NC,27330.0,919-888-4502,9:13,Regular School,Traditional,http://www.lee.k12.nc.us/schools/lec/frontpage.html,,,,,,
2019,530336,H,SCH,530LEA,P,Lee County High,Lee,1708 Nash Street,,Sanford,NC,27330.0,919-776-7541,9:12,Regular School,Traditional,http://www.lee.k12.nc.us/lchs/index.html,,,,,,
2019,530340,E,SCH,530LEA,P,J Glenn Edwards Elementary,Lee,3115 Cemetery Rd,,Sanford,NC,27332.0,919-774-3733,KG:05,Regular School,Traditional,http://www.lee.k12.nc.us/Edwards.pdf,,Y,,,,
2019,530341,M,SCH,530LEA,P,SanLee Middle School,Lee,2309 Tramway Rd,,Sanford,NC,27332.0,919-708-7227,6:08,Regular School,Traditional,http://www.lee.k12.nc.us/Edwards.pdf,,,,,,
2019,530343,H,SCH,530LEA,P,Southern Lee High School,Lee,2301 Tramway Road,,Sanford,NC,27332.0,919-718-2400,9:12,Regular School,Traditional,http://www.lee.k12.nc.us/schools/slhs/lcs/frontpage.html,,,,,,
2019,530346,E,SCH,530LEA,P,Tramway Elementary,Lee,360 Center Church Road,,Sanford,NC,27330.0,919-718-0170,KG:05,Regular School,Year Round,http://www.lee.k12.nc.us/Tramway.pdf,,Y,,,,
2019,530354,E,SCH,530LEA,P,J R Ingram Jr Elementary,Lee,3309 Wicker St,,Sanford,NC,27330.0,919-774-3772,KG:05,Regular School,Traditional,http://www.lee.k12.nc.us/Ingram.pdf,,Y,,,,
2019,530356,M,SCH,530LEA,P,West Lee Middle,Lee,3301 Wicker St,,Sanford,NC,27330.0,919-775-7351,6:08,Regular School,Traditional,http://www.lee.k12.nc.us/schools/wlms/lcs/frontpage.html,,,,,,
2019,530358,E,SCH,530LEA,P,Warren Williams Elementary Alternative,Lee,901 Lawrence St,,Sanford,NC,27330.0,919-774-3529,P3:05,Alternative School,Traditional,http://lee.wwc.schoolfusion.us/?sessionid=1187b33e826ac5fb92d07b4f1ffd550c&t,,,,,,
2019,53B000,M,SCH,CH,C,Ascend Leadership Academy: Lee County,Lee,283 Harvey Faulk Road,,Sanford,NC,27332.0,919-842-5411,6:07,Regular School,Traditional,https://www.ascendleadershipacademy.org/,Justin Smith,Y,,,,
2019,540304,E,SCH,540LEA,P,Banks Elementary,Lenoir,2148 Falling Creek Rd,,Kinston,NC,28504.0,252-527-9470,PK:05,Regular School,Traditional,http://schools.lenoir.k12.nc.us/banks/,,Y,,,,
2019,540308,I,SCH,540LEA,P,Contentnea-Savannah School,Lenoir,3400 Ferrell Road,,Kinston,NC,28501.0,252-527-8591,PK:08,Regular School,Traditional,http://CSSK8.wordpress.com,,Y,,Y,,
2019,540312,M,SCH,540LEA,P,E B Frink Middle,Lenoir,102 N Martin Luther King Jr Dr,,La Grange,NC,28551.0,252-566-3326,6:08,Regular School,Traditional,http://schools.lenoir.k12.nc.us/ebfrink/,,Y,,,,
2019,540315,H,SCH,540LEA,P,Kinston High,Lenoir,2601 N Queen St,,Kinston,NC,28501.0,252-527-8067,9:12,Regular School,Traditional,http://schools.lenoir.k12.nc.us/khs/,,Y,,,,
2019,540316,E,SCH,540LEA,P,La Grange Elementary,Lenoir,402 W Railroad St,,La Grange,NC,28551.0,252-566-4036,PK:05,Regular School,Traditional,http://schools.lenoir.k12.nc.us/lagrange/,,Y,,,,
2019,540317,H,SCH,540LEA,P,Lenoir County Early College High,Lenoir,231 Hwy 58 South,,Kinston,NC,28502.0,252-233-6870,9:13,Regular School,Traditional,https://sites.google.com/a/lenoir.k12.nc.us/earlycollege/,,,,,,
2019,540318,A,SCH,540LEA,P,Lenoir County Learning Academy,Lenoir,2529 Cedar Dell Lane,H,Kinston,NC,28504.0,252-527-4264,PK:12,Alternative School,Traditional,http://schools.lenoir.k12.nc.us/lcla/,,Y,,,,Haigler-Overcash Education Center
2019,540320,E,SCH,540LEA,P,Moss Hill Elementary,Lenoir,6040 Hwy 55 West,,Kinston,NC,28504.0,252-569-5071,KG:05,Regular School,Traditional,http://schools.lenoir.k12.nc.us/mosshill/,,Y,,,,
2019,540324,H,SCH,540LEA,P,North Lenoir High,Lenoir,2400 Institute Road,,La Grange,NC,28551.0,252-527-9184,9:12,Regular School,Traditional,http://schools.lenoir.k12.nc.us/nlhs/,,Y,,,,
2019,540325,E,SCH,540LEA,P,Northeast Elementary,Lenoir,1002 E Highland Ave,,Kinston,NC,28501.0,252-527-4166,PK:05,Regular School,Traditional,http://schools.lenoir.k12.nc.us/northeast/,,Y,,,,
2019,540326,E,SCH,540LEA,P,Northwest Elementary,Lenoir,1701 Old Well Rd,,Kinston,NC,28504.0,252-527-5143,KG:05,Regular School,Traditional,http://schools.lenoir.k12.nc.us/northwest/,,Y,,,,
2019,540328,E,SCH,540LEA,P,Pink Hill Elementary,Lenoir,2666 HC Turner Road,,Pink Hill,NC,28572.0,252-568-4176,PK:05,Regular School,Traditional,http://schools.lenoir.k12.nc.us/pinkhill/,,Y,,,,
2019,540330,M,SCH,540LEA,P,Rochelle Middle,Lenoir,301 N Rochelle Blvd,,Kinston,NC,28501.0,252-527-4290,6:08,Regular School,Traditional,http://rmsjrvikings.wordpress.com/,,Y,,,,
2019,540336,H,SCH,540LEA,P,South Lenoir High,Lenoir,3355 Old Hwy 11 South,,Deep Run,NC,28525.0,252-568-6161,9:12,Regular School,Traditional,http://schools.lenoir.k12.nc.us/slhs/,,Y,,,,
2019,540338,E,SCH,540LEA,P,Southeast Elementary,Lenoir,201 McDaniels Street,,Kinston,NC,28501.0,252-527-4210,KG:05,Regular School,Traditional,http://schools.lenoir.k12.nc.us/southeast/,,Y,,,,
2019,540340,E,SCH,540LEA,P,Southwood Elementary,Lenoir,1245 Hwy 58 South,,Kinston,NC,28504.0,252-527-9081,KG:05,Regular School,Traditional,http://schools.lenoir.k12.nc.us/southwood/,,Y,,,,
2019,540344,M,SCH,540LEA,P,Woodington Middle,Lenoir,4939 Hwy 258 South,,Kinston,NC,28504.0,252-527-9570,6:08,Regular School,Traditional,http://schools.lenoir.k12.nc.us/woodington/,,Y,,,,
2019,54A000,I,SCH,CH,C,Children's Village Academy,Lenoir,701 North Adkin Street,,Kinston,NC,28501.0,252-939-1958,KG:08,Regular School,Traditional,http://www.cvatigers.com/,Ms Jessica Jones,Y,,,,
2019,550308,T,SCH,550LEA,P,Asbury Academy,Lincoln,221 Salem Church Road,,Lincolnton,NC,28092.0,704-736-4766,6:12,Alternative School,Traditional,http://www.lincoln.k12.nc.us/,,,,,,
2019,550312,E,SCH,550LEA,P,Battleground Elementary,Lincoln,301 Jeb Seagle Dr,,Lincolnton,NC,28092.0,704-735-3146,PK:05,Regular School,Traditional,http://bges.lincoln.k12.nc.us/,,Y,,,,
2019,550314,E,SCH,550LEA,P,Catawba Springs Elementary,Lincoln,206 North Little Egypt Rd,,Denver,NC,28037.0,704-736-1895,P3:05,Regular School,Traditional,http://www.lincoln.k12.nc.us/Catawba/index.htm,,,,,,
2019,550316,E,SCH,550LEA,P,GE Massey Elementary,Lincoln,130 Newbold St,,Lincolnton,NC,28092.0,704-735-2322,P3:05,Regular School,Traditional,http://www.lincoln.k12.nc.us/ge_massey/index.htm,,Y,,,,
2019,550320,H,SCH,550LEA,P,East Lincoln High,Lincoln,6471 Hwy 73,,Denver,NC,28037.0,704-736-1860,9:12,Regular School,Traditional,http://www.lincoln.k12.nc.us/elhs_web_page/index.htm,,,,,,
2019,550322,M,SCH,550LEA,P,East Lincoln Middle,Lincoln,4137 Hwy 73,,Iron Station,NC,28080.0,704-732-0761,6:08,Regular School,Traditional,http://www.lincoln.k12.nc.us/ELMS/index.html,,,,,,
2019,550328,E,SCH,550LEA,P,Iron Station Elementary,Lincoln,4207 Hwy 27 E,,Iron Station,NC,28080.0,704-736-4292,P3:05,Regular School,Traditional,http://www.lincoln.k12.nc.us/Iron_Station/index.html,,Y,,,,
2019,550330,A,SCH,550LEA,P,LCST,Lincoln,1 Timken Dr,,Lincolnton,NC,28092.0,704-732-4084,NG,CTE School,Traditional,http://www.lincoln.k12.nc.us/lcst/index/frames1.htm,,,,,,
2019,550332,H,SCH,550LEA,P,Lincolnton High,Lincoln,803 N Aspen St,,Lincolnton,NC,28092.0,704-735-3089,9:12,Regular School,Traditional,http://www.lincoln.k12.nc.us/lhs/lhs.htm,,,,,,
2019,550334,M,SCH,550LEA,P,Lincolnton Middle,Lincoln,2361 Startown Road,,Lincolnton,NC,28092.0,704-735-1120,6:08,Regular School,Traditional,http://www.lincoln.k12.nc.us/LMS/index.htm,,Y,,,,
2019,550336,E,SCH,550LEA,P,Love Memorial Elementary,Lincoln,1463 Love Memorial Sch Rd,,Lincolnton,NC,28092.0,704-735-5649,P3:05,Regular School,Traditional,http://www.lincoln.k12.nc.us/love_memorial/index.htm,,Y,,,,
2019,550340,E,SCH,550LEA,P,Childers Elementary,Lincoln,2595 Rock Dam Road,,Lincolnton,NC,28092.0,704-736-9610,PK:05,Regular School,Traditional,,,Y,,,,
2019,550342,E,SCH,550LEA,P,North Brook Elementary,Lincoln,642 Hwy 274,,Vale,NC,28168.0,704-276-2479,P3:05,Regular School,Traditional,http://www.lincoln.k12.nc.us/northbrook/index.htm,,Y,,,,
2019,550344,H,SCH,550LEA,P,North Lincoln High,Lincoln,2737 Lee Lawing Road,,Lincolnton,NC,28092.0,704-736-1969,9:12,Regular School,Traditional,http://www.lincoln.k12.nc.us/NLHS/index.htm,,,,,,
2019,550348,E,SCH,550LEA,P,Pumpkin Center Primary,Lincoln,3970 King Wilkinson Road,,Lincolnton,NC,28092.0,704-736-1394,PK:02,Regular School,Traditional,http://www.lincoln.k12.nc.us/pces/index.htm,,,,,,
2019,550349,E,SCH,550LEA,P,Pumpkin Center Intermediate,Lincoln,3980 King Wilkinson Road,,Lincolnton,NC,28092.0,704-736-1504,3:05,Regular School,Traditional,,,,,,,
2019,550350,M,SCH,550LEA,P,North Lincoln Middle,Lincoln,1503 Amity Church Road,,Denver,NC,28037.0,704-736-0262,6:08,Regular School,Traditional,http://www.lincoln.k12.nc.us/nlms/Home%20page/index.htm,,,,,,
2019,550356,E,SCH,550LEA,P,Rock Springs Elementary,Lincoln,3633 Hwy 16 N,,Denver,NC,28037.0,704-483-2281,P2:05,Regular School,Traditional,http://www.lincoln.k12.nc.us/rocksprings/index.htm,,,,,,
2019,550360,E,SCH,550LEA,P,S Ray Lowder Elementary,Lincoln,350 Kennedy Dr,,Lincolnton,NC,28092.0,704-735-2741,P3:05,Regular School,Traditional,http://www.lincoln.k12.nc.us/srl/,,Y,,,,
2019,550362,E,SCH,550LEA,P,St James Elementary,Lincoln,1774 St James Church Road,,Denver,NC,28037.0,704-736-1958,P3:05,Regular School,Traditional,,,,,,,
2019,550364,E,SCH,550LEA,P,Union Elementary,Lincoln,4875 Reepsville Rd,,Vale,NC,28168.0,704-276-1493,KG:05,Regular School,Traditional,http://www.lincoln.k12.nc.us/Union/index.htm,,Y,,,,
2019,550368,H,SCH,550LEA,P,West Lincoln High,Lincoln,172 Shoal Rd,,Lincolnton,NC,28092.0,704-736-9453,9:12,Regular School,Traditional,http://www.lincoln.k12.nc.us/wlhs_webpage/index.htm,,,,,,
2019,550372,M,SCH,550LEA,P,West Lincoln Middle,Lincoln,260 Shoal Rd,,Lincolnton,NC,28092.0,704-276-1760,6:08,Regular School,Traditional,http://www.lincoln.k12.nc.us/wlms/index.htm,,Y,,,,
2019,55A000,A,SCH,CH,C,Lincoln Charter School,Lincoln,7834 Galway Lane,,Denver,NC,28037.0,704-483-6611,KG:12,Regular School,Traditional,http://www.lincolncharter.org/,Mr Jonathan Bryant,,,,Y,
2019,560304,E,SCH,560LEA,P,Cartoogechaye Elementary,Macon,3295 Old Murphy Road,,Franklin,NC,28734.0,828-524-2845,P3:04,Regular School,Traditional,http://www.macon.k12.nc.us/cartoogechaye/,,Y,,,,
2019,560316,E,SCH,560LEA,P,East Franklin Elementary,Macon,100 Watauga St,,Franklin,NC,28734.0,828-524-3216,KG:04,Regular School,Traditional,http://www.macon.k12.nc.us/efs/,,Y,,,,
2019,560320,H,SCH,560LEA,P,Franklin High,Macon,100 Panther Drive,,Franklin,NC,28734.0,828-524-6467,9:12,Regular School,Traditional,http://www.macon.k12.nc.us/fhs/,,,,,,
2019,560324,A,SCH,560LEA,P,Highlands School,Macon,545 Pierson Dr,,Highlands,NC,28741.0,828-526-2147,KG:12,Regular School,Traditional,http://www.macon.k12.nc.us/highlands/,,Y,,,,
2019,560328,E,SCH,560LEA,P,Iotla Valley Elementary,Macon,1166 Iotla Church Road,,Franklin,NC,28734.0,828-524-2938,P3:04,Regular School,Traditional,http://www.macon.k12.nc.us/IVE,,Y,,,,
2019,560329,H,SCH,560LEA,P,Macon Early College High School,Macon,77 Siler Farm Road,,Franklin,NC,28734.0,828-524-2002,9:13,Regular School,Traditional,http://www.macon.k12.nc.us/MEC,,Y,,,,
2019,560330,M,SCH,560LEA,P,Macon Middle School,Macon,1345 Wells Grove Rd,,Franklin,NC,28734.0,828-524-3766,7:08,Regular School,Traditional,http://www.macon.k12.nc.us/mms/,,Y,,,,
2019,560331,M,SCH,560LEA,P,Mountain View Intermediate,Macon,161 Clarks Chapel Road,,Franklin,NC,28734.0,828-349-1325,5:06,Regular School,Traditional,http://www.macon.k12.nc.us/mvi/,,Y,,,,
2019,560332,A,SCH,560LEA,P,Nantahala School,Macon,213 Windingstairs Rd,,Topton,NC,28781.0,828-321-4388,KG:12,Regular School,Traditional,http://www.macon.k12.nc.us/nantahala/,,Y,,,,
2019,560338,E,SCH,560LEA,P,South Macon Elementary,Macon,855 Addington Bridge Road,,Franklin,NC,28734.0,828-369-0796,P3:04,Regular School,Traditional,http://www.macon.k12.nc.us/sme/,,Y,,,,
2019,560350,T,SCH,560LEA,P,Union Academy,Macon,158 Union School Rd,,Franklin,NC,28734.0,828-369-1277,7:12,Alternative School,Traditional,http://www.macon.k12.nc.us/union/,,,,,,
2019,570306,E,SCH,570LEA,P,Brush Creek Elementary,Madison,265 Upper Brush Creek Road,,Marshall,NC,28753.0,828-649-1547,KG:05,Regular School,Traditional,https://www.madisonk12.net/Domain/125,,Y,,,,
2019,570312,E,SCH,570LEA,P,Hot Springs Elementary,Madison,63 Serpentine Ave,,Hot Springs,NC,28743.0,828-622-3292,KG:05,Regular School,Traditional,https://www.madisonk12.net/Domain/178,,Y,,,,
2019,570317,H,SCH,570LEA,P,Madison Early College High,Madison,5734 US 25/70 Hwy,,Marshall,NC,28753.0,828-649-0319,9:13,Regular School,Traditional,https://www.madisonk12.net/Domain/220,,,,,,
2019,570318,H,SCH,570LEA,P,Madison High School,Madison,5740 US Hwy 25-70,,Marshall,NC,28753.0,828-649-2876,9:12,Regular School,Traditional,https://www.madisonk12.net/Domain/314,,,,,,
2019,570319,M,SCH,570LEA,P,Madison Middle School,Madison,95 Upper Brush Creek Rd,,Marshall,NC,28753.0,828-649-2269,6:08,Regular School,Traditional,https://www.madisonk12.net/Domain/465,,,,,,
2019,570320,E,SCH,570LEA,P,Mars Hill Elementary,Madison,200 School House Lane,,Mars Hill,NC,28754.0,828-689-2922,KG:05,Regular School,Traditional,https://www.madisonk12.net/Domain/280,,Y,,,,
2019,580308,E,SCH,580LEA,P,Williamston Primary,Martin,400 West Blvd,,Williamston,NC,27892.0,252-792-3253,PK:02,Regular School,Traditional,www.martin.k12.nc.us,,Y,,,,
2019,580312,E,SCH,580LEA,P,E J Hayes Elementary,Martin,201 Andrews St,,Williamston,NC,27892.0,252-792-3678,3:05,Regular School,Traditional,www.martin.k12.nc.us,,Y,,,,
2019,580316,E,SCH,580LEA,P,South Creek Elementary,Martin,21230 NC Hwy 903,,Robersonville,NC,27871.0,252-795-3910,P3:05,Regular School,Traditional,www.martin.k12.nc.us,,Y,,,,
2019,580324,E,SCH,580LEA,P,Jamesville Elementary,Martin,1220 Hardison St,,Jamesville,NC,27846.0,252-792-8304,PK:05,Regular School,Traditional,www.martin.k12.nc.us,,Y,,,,
2019,580344,T,SCH,580LEA,P,South Creek Middle/High,Martin,21077 NC Hwy 903,,Robersonville,NC,27871.0,252-795-4081,6:12,Regular School,Traditional,www.martin.k12.nc.us,,Y,,,,
2019,580356,E,SCH,580LEA,P,Rodgers Elementary,Martin,2277 Rodgers School Rd,,Williamston,NC,27892.0,252-792-3834,KG:05,Regular School,Traditional,www.martin.k12.nc.us,,Y,,,,
2019,580368,H,SCH,580LEA,P,Riverside High,Martin,1260 Godwin Ave,,Williamston,NC,27892.0,252-792-7881,9:12,Regular School,Traditional,www.martin.k12.nc.us,,,,,,
2019,580372,M,SCH,580LEA,P,Riverside Middle,Martin,2920 US Hwy 17,,Williamston,NC,27892.0,252-792-1111,6:08,Regular School,Traditional,www.martin.k12.nc.us,,Y,,Y,,
2019,58B000,T,SCH,CH,C,Bear Grass Charter School,Martin,6344 E Bear Grass Rd,,Williamston,NC,27982.0,252-789-1010,6:12,Regular School,Traditional,http://www.beargrasscharter.org,Ms Donna Moore,,,,,
2019,590306,E,SCH,590LEA,P,Eastfield Global Magnet School,McDowell,170 Eastfield School Road,,Marion,NC,28752.0,828-652-3730,P0:05,Regular School,Year Round,http://www.ef.mcdowell.k12.nc.us,,Y,,,,
2019,590310,M,SCH,590LEA,P,East McDowell Middle School,McDowell,676 State Street,,Marion,NC,28752.0,828-652-7711,6:08,Regular School,Traditional,http://emms.mcdowell.k12.nc.us,,,,,,
2019,590316,E,SCH,590LEA,P,Glenwood Elementary School,McDowell,1545 Old Hwy 221 South,,Marion,NC,28752.0,828-738-4220,P0:05,Regular School,Traditional,http://www.gw.mcdowell.k12.nc.us,,Y,,,,
2019,590320,E,SCH,590LEA,P,Marion Elementary School,McDowell,209 Robert Street,,Marion,NC,28752.0,828-652-2141,P0:05,Regular School,Traditional,http://www.marion.mcdowell.k12.nc.us,,Y,,,,
2019,590326,H,SCH,590LEA,P,McDowell Academy for Innovation,McDowell,172 Lukin St,,Marion,NC,28752.0,828-652-1040,9:13,Regular School,Traditional,http://mai.mcdowell.k12.nc.us,,,,,,
2019,590328,H,SCH,590LEA,P,McDowell Early College,McDowell,54 College Drive,,Marion,NC,28752.0,828-659-0411,9:13,Regular School,Traditional,http://www.mec.mcdowell.k12.nc.us,,,,,,
2019,590330,H,SCH,590LEA,P,McDowell High School,McDowell,600 McDowell High School Dr,,Marion,NC,28752.0,828-652-7920,9:12,Regular School,Traditional,http://www.mhs.mcdowell.k12.nc.us,,,,,,
2019,590332,E,SCH,590LEA,P,Nebo Elementary School,McDowell,254 Nebo School Road,,Nebo,NC,28761.0,828-652-4737,P0:05,Regular School,Traditional,http://www.nebo.mcdowell.k12.nc.us,,Y,,,,
2019,590336,E,SCH,590LEA,P,North Cove Elementary School,McDowell,401 American Thread Road,,Marion,NC,28752.0,828-756-4342,P0:05,Regular School,Traditional,http://www.ncove.mcdowell.k12.nc.us,,Y,,,,
2019,590340,E,SCH,590LEA,P,Old Fort Elementary School,McDowell,128 Mauney Avenue,,Old Fort,NC,28762.0,828-668-7646,P0:05,Regular School,Traditional,http://www.of.mcdowell.k12.nc.us,,Y,,,,
2019,590344,E,SCH,590LEA,P,Pleasant Gardens Elementary School,McDowell,100 John Roach Drive,,Marion,NC,28752.0,828-724-4422,P0:05,Regular School,Traditional,http://www.pg.mcdowell.k12.nc.us,,Y,,,,
2019,590352,E,SCH,590LEA,P,West Marion Elementary School,McDowell,820 Marler Road,,Marion,NC,28752.0,828-738-3353,P0:05,Regular School,Traditional,http://www.wm.mcdowell.k12.nc.us,,Y,,,,
2019,590356,M,SCH,590LEA,P,West McDowell Middle School,McDowell,346 West McDowell Junior High,,Marion,NC,28752.0,828-652-3390,6:08,Regular School,Traditional,http://wmms.mcdowell.k12.nc.us,,,,,,
2019,590393,M,SCH,590LEA,P,Foothills Community School,McDowell,346 West McDowell School Road,,Marion,NC,28752.0,828-652-3390,6:08,Regular School,Traditional,http://fcs.mcdowell.k12.nc.us,,,,,,
2019,600300,E,SCH,600LEA,P,Albemarle Road Elementary,Mecklenburg,7800 Riding Trail Rd,,Charlotte,NC,28212.0,980-343-6414,KG:05,Regular School,Traditional,https://albemarleroadelementary.wearecms.com,,Y,,,,
2019,600301,M,SCH,600LEA,P,Albemarle Road Middle,Mecklenburg,6900 Democracy Drive,,Charlotte,NC,28212.0,980-343-6420,6:08,Regular School,Traditional,https://albemarleroadmiddleschool.wearecms.com,,Y,,,,
